[2022-07-01 17:47:44] [INFO]: {'enable_float16': True, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 10000, 'save_name': 'gaitpart', 'sync_BN': False, 'total_iter': 120000, 'sampler': {'batch_shuffle': False, 'batch_size': [8, 16], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'fixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 10}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}]}
[2022-07-01 17:47:44] [INFO]: {'model': 'GaitPart', 'backbone_cfg': {'in_channels': 1, 'layers_cfg': ['BC-32', 'BC-32', 'M', 'FC-64-2', 'FC-64-2', 'M', 'FC-128-3', 'FC-128-3'], 'type': 'Plain'}, 'SeparateFCs': {'in_channels': 128, 'out_channels': 128, 'parts_num': 16}, 'bin_num': [16]}
[2022-07-01 17:47:44] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-07-01 17:47:44] [INFO]: -------- Train Pid List --------
[2022-07-01 17:47:44] [INFO]: [001, 002, ..., 074]
[2022-07-01 17:47:52] [INFO]: {'lr': 0.0001, 'momentum': 0.9, 'solver': 'Adam', 'weight_decay': 0.0}
[2022-07-01 17:47:52] [INFO]: {'gamma': 0.1, 'milestones': [100000], 'scheduler': 'MultiStepLR'}
[2022-07-01 17:47:52] [INFO]: Parameters Count: 1.20400M
[2022-07-01 17:47:52] [INFO]: Model Initialization Finished!
[2022-07-01 18:15:17] [INFO]: Iteration 04400, Cost 37.61s, triplet_loss=0.1980, triplet_hard_loss=1.1080, triplet_loss_num=70833.9766, triplet_mean_dist=1.0121
[2022-07-01 18:16:06] [INFO]: Iteration 04500, Cost 49.50s, triplet_loss=0.1980, triplet_hard_loss=1.1027, triplet_loss_num=71865.6328, triplet_mean_dist=1.0101
[2022-07-01 18:17:00] [INFO]: Iteration 04600, Cost 53.45s, triplet_loss=0.1983, triplet_hard_loss=1.1174, triplet_loss_num=71124.2891, triplet_mean_dist=1.0164
[2022-07-01 18:17:53] [INFO]: Iteration 04700, Cost 53.16s, triplet_loss=0.1982, triplet_hard_loss=1.1073, triplet_loss_num=71308.4531, triplet_mean_dist=1.0189
[2022-07-01 18:18:46] [INFO]: Iteration 04800, Cost 53.04s, triplet_loss=0.1976, triplet_hard_loss=1.1171, triplet_loss_num=69237.3438, triplet_mean_dist=1.0330
[2022-07-01 18:19:39] [INFO]: Iteration 04900, Cost 52.87s, triplet_loss=0.1978, triplet_hard_loss=1.1047, triplet_loss_num=70040.0703, triplet_mean_dist=1.0341
[2022-07-01 18:20:32] [INFO]: Iteration 05000, Cost 53.15s, triplet_loss=0.1983, triplet_hard_loss=1.1217, triplet_loss_num=67644.5938, triplet_mean_dist=1.0513
[2022-07-01 18:21:25] [INFO]: Iteration 05100, Cost 53.15s, triplet_loss=0.1979, triplet_hard_loss=1.1089, triplet_loss_num=68869.0469, triplet_mean_dist=1.0485
[2022-07-01 18:22:18] [INFO]: Iteration 05200, Cost 53.17s, triplet_loss=0.1980, triplet_hard_loss=1.1189, triplet_loss_num=68290.2656, triplet_mean_dist=1.0540
[2022-07-01 18:23:11] [INFO]: Iteration 05300, Cost 52.80s, triplet_loss=0.1981, triplet_hard_loss=1.1115, triplet_loss_num=66536.2500, triplet_mean_dist=1.0677
[2022-07-01 18:24:02] [INFO]: Iteration 05400, Cost 51.22s, triplet_loss=0.1985, triplet_hard_loss=1.1226, triplet_loss_num=67736.7031, triplet_mean_dist=1.0637
[2022-07-01 18:24:55] [INFO]: Iteration 05500, Cost 53.22s, triplet_loss=0.1976, triplet_hard_loss=1.1176, triplet_loss_num=66016.1797, triplet_mean_dist=1.0741
[2022-07-01 18:25:48] [INFO]: Iteration 05600, Cost 52.96s, triplet_loss=0.1990, triplet_hard_loss=1.1183, triplet_loss_num=67270.3984, triplet_mean_dist=1.0766
[2022-07-01 18:26:41] [INFO]: Iteration 05700, Cost 52.89s, triplet_loss=0.1985, triplet_hard_loss=1.1218, triplet_loss_num=63736.3281, triplet_mean_dist=1.0964
[2022-07-01 18:27:34] [INFO]: Iteration 05800, Cost 53.02s, triplet_loss=0.1988, triplet_hard_loss=1.1201, triplet_loss_num=66607.9531, triplet_mean_dist=1.0810
[2022-07-01 18:28:27] [INFO]: Iteration 05900, Cost 53.02s, triplet_loss=0.1974, triplet_hard_loss=1.1164, triplet_loss_num=63804.1406, triplet_mean_dist=1.1025
[2022-07-01 18:29:21] [INFO]: Iteration 06000, Cost 53.38s, triplet_loss=0.1982, triplet_hard_loss=1.1143, triplet_loss_num=63962.2344, triplet_mean_dist=1.1078
[2022-07-01 18:30:14] [INFO]: Iteration 06100, Cost 53.46s, triplet_loss=0.1982, triplet_hard_loss=1.1214, triplet_loss_num=63466.6484, triplet_mean_dist=1.1111
[2022-07-01 18:31:07] [INFO]: Iteration 06200, Cost 52.83s, triplet_loss=0.1986, triplet_hard_loss=1.1300, triplet_loss_num=63482.4258, triplet_mean_dist=1.1124
[2022-07-01 18:31:59] [INFO]: Iteration 06300, Cost 51.82s, triplet_loss=0.1983, triplet_hard_loss=1.1236, triplet_loss_num=62776.2109, triplet_mean_dist=1.1171
[2022-07-01 18:32:52] [INFO]: Iteration 06400, Cost 52.92s, triplet_loss=0.1981, triplet_hard_loss=1.1243, triplet_loss_num=63347.7812, triplet_mean_dist=1.1166
[2022-07-01 18:33:45] [INFO]: Iteration 06500, Cost 53.07s, triplet_loss=0.1986, triplet_hard_loss=1.1300, triplet_loss_num=62762.8008, triplet_mean_dist=1.1284
[2022-07-01 18:34:38] [INFO]: Iteration 06600, Cost 52.98s, triplet_loss=0.1980, triplet_hard_loss=1.1280, triplet_loss_num=62379.1211, triplet_mean_dist=1.1273
[2022-07-01 18:35:31] [INFO]: Iteration 06700, Cost 53.34s, triplet_loss=0.1991, triplet_hard_loss=1.1346, triplet_loss_num=60151.5547, triplet_mean_dist=1.1493
[2022-07-01 18:36:23] [INFO]: Iteration 06800, Cost 51.78s, triplet_loss=0.1985, triplet_hard_loss=1.1324, triplet_loss_num=60919.6992, triplet_mean_dist=1.1411
[2022-07-01 18:37:16] [INFO]: Iteration 06900, Cost 53.28s, triplet_loss=0.1982, triplet_hard_loss=1.1316, triplet_loss_num=61921.2617, triplet_mean_dist=1.1362
[2022-07-01 18:38:09] [INFO]: Iteration 07000, Cost 53.16s, triplet_loss=0.1983, triplet_hard_loss=1.1360, triplet_loss_num=60186.8906, triplet_mean_dist=1.1570
[2022-07-01 18:39:02] [INFO]: Iteration 07100, Cost 53.14s, triplet_loss=0.1991, triplet_hard_loss=1.1357, triplet_loss_num=61028.9492, triplet_mean_dist=1.1546
[2022-07-01 18:39:55] [INFO]: Iteration 07200, Cost 52.85s, triplet_loss=0.1987, triplet_hard_loss=1.1325, triplet_loss_num=59858.8789, triplet_mean_dist=1.1575
[2022-07-01 18:40:48] [INFO]: Iteration 07300, Cost 53.08s, triplet_loss=0.1985, triplet_hard_loss=1.1344, triplet_loss_num=58962.6797, triplet_mean_dist=1.1690
[2022-07-01 18:41:42] [INFO]: Iteration 07400, Cost 53.16s, triplet_loss=0.1987, triplet_hard_loss=1.1360, triplet_loss_num=58851.0781, triplet_mean_dist=1.1727
[2022-07-01 18:42:35] [INFO]: Iteration 07500, Cost 53.13s, triplet_loss=0.1987, triplet_hard_loss=1.1407, triplet_loss_num=59994.9805, triplet_mean_dist=1.1686
[2022-07-01 18:43:28] [INFO]: Iteration 07600, Cost 52.80s, triplet_loss=0.1989, triplet_hard_loss=1.1363, triplet_loss_num=57597.1992, triplet_mean_dist=1.1866
[2022-07-01 18:44:19] [INFO]: Iteration 07700, Cost 51.35s, triplet_loss=0.1985, triplet_hard_loss=1.1372, triplet_loss_num=58024.2266, triplet_mean_dist=1.1825
[2022-07-01 18:45:12] [INFO]: Iteration 07800, Cost 53.21s, triplet_loss=0.1986, triplet_hard_loss=1.1384, triplet_loss_num=57277.0781, triplet_mean_dist=1.1948
[2022-07-01 18:46:05] [INFO]: Iteration 07900, Cost 53.12s, triplet_loss=0.1994, triplet_hard_loss=1.1359, triplet_loss_num=59149.3398, triplet_mean_dist=1.1813
[2022-07-01 18:46:58] [INFO]: Iteration 08000, Cost 53.07s, triplet_loss=0.1980, triplet_hard_loss=1.1389, triplet_loss_num=56884.0000, triplet_mean_dist=1.1954
[2022-07-01 18:47:51] [INFO]: Iteration 08100, Cost 53.08s, triplet_loss=0.1985, triplet_hard_loss=1.1381, triplet_loss_num=55906.8516, triplet_mean_dist=1.2093
[2022-07-01 18:48:45] [INFO]: Iteration 08200, Cost 53.46s, triplet_loss=0.1985, triplet_hard_loss=1.1382, triplet_loss_num=55509.9883, triplet_mean_dist=1.2138
[2022-07-01 18:49:38] [INFO]: Iteration 08300, Cost 53.21s, triplet_loss=0.1991, triplet_hard_loss=1.1440, triplet_loss_num=54256.9766, triplet_mean_dist=1.2272
[2022-07-01 18:50:31] [INFO]: Iteration 08400, Cost 53.23s, triplet_loss=0.1984, triplet_hard_loss=1.1323, triplet_loss_num=57478.3086, triplet_mean_dist=1.2044
[2022-07-01 18:51:25] [INFO]: Iteration 08500, Cost 53.26s, triplet_loss=0.1992, triplet_hard_loss=1.1418, triplet_loss_num=55162.3438, triplet_mean_dist=1.2265
[2022-07-01 18:52:16] [INFO]: Iteration 08600, Cost 51.93s, triplet_loss=0.1999, triplet_hard_loss=1.1477, triplet_loss_num=56269.5195, triplet_mean_dist=1.2245
