[2022-07-01 18:15:13] [INFO]: {'enable_float16': False, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 10000, 'save_name': 'gaitgl', 'sync_BN': True, 'total_iter': 80000, 'sampler': {'batch_shuffle': True, 'batch_size': [8, 8], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'fixed_ordered', 'type': 'TripletSampler', 'frames_skip_num': 0}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}], 'enable_distributed': True}
[2022-07-01 18:15:13] [INFO]: {'model': 'GaitGL', 'channels': [32, 64, 128], 'class_num': 74}
[2022-07-01 18:15:13] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-07-01 18:15:13] [INFO]: -------- Train Pid List --------
[2022-07-01 18:15:13] [INFO]: [001, 002, ..., 074]
[2022-07-01 18:15:22] [INFO]: {'lr': 0.0001, 'momentum': 0.9, 'solver': 'Adam', 'weight_decay': 0.0005}
[2022-07-01 18:15:22] [INFO]: {'gamma': 0.1, 'milestones': [70000], 'scheduler': 'MultiStepLR'}
[2022-07-01 18:15:22] [INFO]: Parameters Count: 3.09667M
[2022-07-01 18:15:22] [INFO]: Model Initialization Finished!
[2022-07-01 18:38:57] [INFO]: Iteration 02100, Cost 67.52s, triplet_loss=0.3046, triplet_hard_loss=1.5572, triplet_loss_num=7987.1299, triplet_mean_dist=1.8214, softmax_loss=4.1753, softmax_accuracy=0.0711
[2022-07-01 18:40:06] [INFO]: Iteration 02200, Cost 68.84s, triplet_loss=0.3104, triplet_hard_loss=1.5846, triplet_loss_num=8072.5552, triplet_mean_dist=1.8812, softmax_loss=4.1713, softmax_accuracy=0.0766
[2022-07-01 18:41:14] [INFO]: Iteration 02300, Cost 67.39s, triplet_loss=0.3251, triplet_hard_loss=1.6628, triplet_loss_num=7783.5439, triplet_mean_dist=2.0382, softmax_loss=4.1478, softmax_accuracy=0.0803
[2022-07-01 18:42:21] [INFO]: Iteration 02400, Cost 67.68s, triplet_loss=0.3457, triplet_hard_loss=1.7810, triplet_loss_num=7367.4580, triplet_mean_dist=2.2264, softmax_loss=4.1054, softmax_accuracy=0.0984
[2022-07-01 18:43:29] [INFO]: Iteration 02500, Cost 67.86s, triplet_loss=0.3609, triplet_hard_loss=1.8788, triplet_loss_num=7103.6411, triplet_mean_dist=2.3818, softmax_loss=4.0963, softmax_accuracy=0.0997
[2022-07-01 18:44:36] [INFO]: Iteration 02600, Cost 66.56s, triplet_loss=0.3771, triplet_hard_loss=1.9575, triplet_loss_num=6995.4395, triplet_mean_dist=2.5406, softmax_loss=4.0716, softmax_accuracy=0.1101
[2022-07-01 18:45:43] [INFO]: Iteration 02700, Cost 67.47s, triplet_loss=0.4027, triplet_hard_loss=2.1051, triplet_loss_num=6624.2939, triplet_mean_dist=2.7808, softmax_loss=4.0276, softmax_accuracy=0.1162
[2022-07-01 18:46:51] [INFO]: Iteration 02800, Cost 67.70s, triplet_loss=0.4135, triplet_hard_loss=2.1523, triplet_loss_num=6637.8413, triplet_mean_dist=2.9238, softmax_loss=4.0107, softmax_accuracy=0.1228
[2022-07-01 18:48:00] [INFO]: Iteration 02900, Cost 68.92s, triplet_loss=0.4325, triplet_hard_loss=2.2655, triplet_loss_num=6310.2539, triplet_mean_dist=3.1369, softmax_loss=3.9833, softmax_accuracy=0.1461
[2022-07-01 18:49:07] [INFO]: Iteration 03000, Cost 67.26s, triplet_loss=0.4573, triplet_hard_loss=2.4031, triplet_loss_num=6289.2627, triplet_mean_dist=3.3582, softmax_loss=3.9459, softmax_accuracy=0.1525
